tissue,exprID,00_38,01_37,02_06,03_28,04_05,04_19,05_10,06_02,06_53,07_28,07_37,07_73,08_55,08_88,09_56,92_10,92_32,94_35,95_03,95_21,95_26,95_27,96_03,96_13,96_32,96_44,97_02,97_14,97_17,97_37,97_45,98_27,98_34,99_14,001_06,001_10,002_08,002_10,003_08,003_10,004_06,004_08,004_10,005_09,006_08,006_09,006_10,007_06,007_08,007_09,007_10,008_10,009_07,009_09,010_09,010_10,011_09,011_10,012_08,012_09,012_10,013_09,013_10,014_08,014_09,014_10,015_07,015_09,015_10,016_07,016_08,016_09,016_10,017_07,017_08,017_09,018_05,018_06,018_07,018_08,018_09,018_10,019_08,019_10,020_07,020_08,020_10,021_05,021_08,021_09,021_10,022_06,022_08,022_09,023_08,023_09,023_10,024_08,024_09,024_10,025_05,025_08,025_09,025_10,026_07,026_08,026_09,027_09,028_08,028_09,028_10,029_09,030_06,030_09,031_08,031_09,032_08,032_09,032_10,033_08,033_09,034_06,034_08,034_09,035_06,035_09,036_08,036_09,037_08,038_08,038_09,039_06,040_08,043_06
FCTX,2959622,2.01569,2.5464,1.9892,1.6743,2.6431,2.5653,2.31879,1.98415,1.91933,2.27773,1.75722,2.4502,2.15849,1.5184,1.83477,1.77799,2.38758,1.81222,2.26796,1.54255,2.37457,2.67749,2.37117,2.03699,2.05882,1.24491,NA,2.09295,NA,NA,NA,2.55566,1.43792,2.07099,2.2411,2.51066,2.53354,2.39787,2.30172,2.17723,2.0478,2.58021,2.22018,2.04959,NA,1.99595,2.07696,2.29912,2.18482,2.42329,2.0325,2.34158,2.59769,2.50113,2.51349,2.6981,2.27471,1.72517,2.54109,2.25685,2.90029,2.31347,1.78045,2.06624,1.7614,1.97207,2.43516,2.44212,3.08282,2.5079,2.44711,2.38601,1.69005,1.93151,2.10332,1.67801,3.2001,1.60907,2.1366,2.05343,1.85537,1.78325,2.46753,2.09362,2.14579,1.80322,3.87162,NA,2.28049,2.03574,1.94672,1.98271,2.83013,2.37158,1.72022,2.0719,2.54957,2.10556,1.38248,2.20262,2.41857,1.36975,3.13293,NA,2.6026,2.62863,1.47348,1.2835,2.60838,1.99008,2.36658,1.91681,2.24412,1.67764,2.17967,1.9706,1.61729,2.11732,1.99472,2.0103,2.29407,1.39048,2.12102,2.11408,1.63407,1.5461,1.18271,2.53984,2.23459,1.36997,2.69378,2.09145,1.94787,2.10067
FCTX,2959623,2.59646,2.64603,2.38738,2.41905,2.10995,2.91286,2.62231,2.08906,2.01978,1.95607,3.2097,2.8416,2.1663,2.30599,1.28626,1.79848,2.1912,2.38134,2.08366,2.35133,1.9173,2.14983,1.79777,2.0854,2.1661,1.8039,NA,3.30738,NA,NA,NA,2.3844,2.94574,1.67848,2.81247,2.84243,2.9088,2.26034,3.02538,3.15867,2.06227,1.99088,2.76086,2.64382,NA,1.46868,2.13604,1.73625,2.3047,2.33258,1.49715,2.6986,2.56019,1.43504,3.24419,2.5812,2.23943,1.94749,2.78135,2.83091,3.14092,2.00016,2.64455,2.29406,2.64818,2.1342,2.238,3.14591,3.29239,2.10672,2.64463,2.79553,2.60202,2.66545,1.52649,1.78165,2.55714,3.36708,3.11497,3.24872,2.25903,1.9082,2.49516,2.57356,2.29699,2.07345,1.8023,NA,2.07225,2.25605,2.75815,3.22445,1.91784,2.84216,2.7022,2.55747,2.12712,2.66966,1.97342,2.42405,2.30937,2.6681,3.46342,NA,2.5295,2.90173,2.64591,1.82289,1.7103,2.07264,2.49921,2.43799,2.01243,2.42103,2.18693,2.62442,2.13737,1.74442,1.87646,1.38955,2.09836,1.86119,2.67977,3.35211,1.80458,2.96728,2.63657,2.59657,2.97897,2.22692,2.48023,2.73123,1.63836,2.62318
FCTX,2959624,2.69216,2.70173,1.24312,2.00291,3.4702,3.61471,1.60284,1.7742,1.28225,2.69439,3.85436,2.32114,2.149,2.55725,2.02501,1.90629,1.91452,2.01166,1.45237,2.06178,2.38122,1.65818,1.64407,1.40278,2.24364,2.26783,NA,4.44274,NA,NA,NA,1.19113,2.02063,1.39639,2.15589,1.97552,1.41219,2.22973,1.71618,3.12847,2.42127,1.82127,2.13061,2.29576,NA,1.60285,1.65382,1.59318,3.13065,2.08908,2.37462,1.3722,1.74304,2.04219,1.34182,2.25129,1.31435,1.40547,1.57461,2.32253,2.19645,1.90744,1.84348,1.25773,2.83764,1.87576,2.49977,1.7501,2.15167,1.5502,2.09035,1.50268,1.83511,2.33747,1.79294,1.05191,3.13785,2.90511,3.0418,1.77968,2.24755,1.27139,1.51724,2.80313,2.39379,1.84092,2.68504,NA,2.74928,1.6292,1.28274,2.78921,3.17173,1.43003,3.25835,1.86664,1.4605,1.70837,1.74344,1.55253,2.08602,1.8155,1.86395,NA,2.64474,1.76237,1.4159,1.68104,1.61321,1.6848,1.55012,2.07007,1.87808,1.87971,1.42435,2.51769,2.16536,1.84388,1.00598,1.76542,2.64516,1.73878,1.80253,3.45116,1.67161,1.6898,2.04892,1.69175,2.00045,1.27548,2.25769,2.5119,1.36912,1.86252
FCTX,2959627,1.12952,1.20459,1.1332,2.99975,1.54269,1.85328,1.71283,1.25032,1.72627,1.50752,1.11131,1.46955,1.65312,1.74536,1.67886,1.69902,1.31721,1.04973,1.25576,1.80118,2.34032,1.75048,1.86273,1.05317,1.34592,1.76875,NA,1.6486,NA,NA,NA,1.7306,1.48229,1.69638,1.17077,0.929228,1.02511,1.71541,2.41609,1.1816,1.38186,1.49523,1.7081,1.14254,NA,1.61318,1.45331,2.26926,1.80967,1.40725,1.88858,1.77841,2.44652,2.47529,2.39419,1.13788,2.2697,1.74479,2.18294,1.68757,1.44029,1.90013,1.75682,1.3445,2.00948,1.59293,1.54179,1.70904,1.42164,1.3413,1.53116,1.19664,1.36198,1.57543,1.36852,1.51459,1.48614,1.88686,1.56624,1.88414,1.40141,1.31401,1.84123,1.78566,1.53923,1.61767,1.29911,NA,1.76563,1.33177,1.76897,1.64491,1.71341,1.06169,1.79605,3.07719,1.46008,1.62355,2.02046,2.42718,1.80746,1.17688,1.48138,NA,1.55329,1.48187,1.87687,1.43317,1.50911,1.39782,1.37921,1.49899,0.971957,2.21837,1.41027,1.62395,1.63452,1.58121,1.7017,1.34961,1.9619,1.37766,2.03003,1.70244,1.39638,1.28496,1.35373,1.64795,1.42805,1.35863,1.02553,1.49571,1.41189,2.22949
FCTX,2959628,3.13712,3.10498,3.06501,4.32274,3.42732,2.82689,3.84767,4.04316,2.3977,3.50574,3.01854,2.96871,2.81232,2.59784,2.49133,3.75015,2.78983,3.24654,3.31196,3.15629,3.62421,3.35222,3.77276,3.66832,2.89538,3.37009,NA,3.5668,NA,NA,NA,2.70673,4.29277,2.69226,3.51524,2.95845,3.24612,3.84516,3.03376,3.96669,3.97082,3.20152,2.91179,2.7912,NA,2.59867,3.24833,3.25161,3.56535,2.8858,3.7778,1.99959,3.08644,2.77498,4.16099,3.04378,2.45418,2.05779,3.82452,3.10945,2.11051,3.0126,2.09041,2.97901,3.69414,2.60536,2.87695,3.26422,3.17051,2.44468,3.01403,3.81057,3.16784,3.88275,2.98842,2.77707,3.86604,3.23915,3.03716,3.27393,5.06075,2.71814,3.75701,3.23234,3.48892,2.74758,3.33864,NA,4.52864,2.6094,2.70733,2.86585,4.16357,2.66221,2.41424,2.35521,3.04098,2.73569,3.14908,3.77452,3.2775,2.6914,3.00831,NA,3.29127,3.09694,2.75802,2.15551,3.09589,3.00741,3.38036,3.6276,3.57765,3.1992,3.39811,3.01723,3.23757,3.25502,2.5723,3.83265,2.73505,3.44909,3.12971,2.39709,3.43361,3.92014,3.22471,3.62862,3.34374,3.4766,2.89812,3.26152,2.99913,2.51454
FCTX,t2959596,2.36899,2.40608,2.18944,2.59086,2.3523,2.38909,2.47903,2.44611,2.20885,2.15247,2.26984,2.30386,2.27781,2.34409,2.08129,2.46769,2.25065,2.42608,2.23642,2.30223,2.2421,2.19258,2.29059,1.98676,2.09453,2.2505,NA,2.52128,NA,NA,NA,2.2426,2.42169,2.15467,2.47693,2.19923,2.25895,2.36512,2.24288,2.4794,2.14537,2.19157,2.12651,2.24849,NA,1.93906,2.05157,2.07372,2.39825,2.16269,2.44066,2.17004,2.34199,2.34147,2.31072,2.29117,2.20016,1.95328,2.5842,2.21202,2.49924,2.18097,2.093,2.27533,2.50643,2.22207,2.32951,2.32457,2.38849,2.27123,2.28368,2.30809,2.01769,2.31374,2.51582,2.1019,2.54543,2.46451,2.31743,2.51671,2.53296,2.02383,2.37002,2.35295,2.32783,2.145,2.38135,NA,2.48285,2.14515,2.44403,2.36526,2.43298,2.17406,2.35133,2.33568,2.36742,2.0247,1.88363,2.38183,2.27345,2.17509,2.41208,NA,2.53156,2.28956,1.93049,1.94908,2.19124,2.25381,2.33362,2.29126,2.55445,2.26436,2.16911,2.37094,2.12396,2.05006,2.0765,2.01008,2.33868,2.08081,2.17741,2.41183,2.19211,2.19243,2.33855,2.23737,2.25267,1.9938,2.22732,2.33088,1.92778,2.20204
HIPP,2959600,1.35998,2.1406,NA,1.7589,1.69674,1.69301,1.8383,2.11084,1.95539,1.88042,NA,1.69068,1.91516,1.31298,2.2231,NA,1.47673,1.59246,NA,1.71003,1.77109,2.28809,NA,1.38016,NA,NA,NA,2.359,1.84524,1.37999,1.74429,1.2223,2.53625,1.23898,1.86342,1.8946,1.95894,1.50543,2.28769,NA,1.53472,2.19241,2.05429,2.24922,1.59715,1.8129,2.05862,1.46295,2.06143,1.41246,1.35831,1.18373,1.50194,1.72741,1.76334,1.53959,1.82728,1.7652,1.66201,1.38014,1.57474,1.60569,1.60671,2.59769,2.35192,1.57541,NA,1.82943,1.1226,1.28363,1.36317,2.0268,1.25832,1.21598,1.79903,2.48329,2.04636,2.04167,2.00924,1.93463,1.26694,3.26042,2.40005,1.29848,1.88273,2.59688,1.64912,NA,1.36592,1.47177,1.04549,1.74462,1.67752,2.02552,1.6201,1.62684,1.21243,1.30527,1.91017,1.32826,1.78766,1.63036,1.26776,NA,2.1604,1.62708,2.37055,1.22684,1.55553,1.75544,1.35581,1.52298,1.4875,2.88195,1.84518,1.55501,1.63578,1.9847,1.459,2.28684,1.133,2.48002,1.53446,2.04222,1.63711,1.39749,1.29349,1.79738,1.59383,2.09868,1.76164,1.28299,1.37984,1.82452
HIPP,2959602,1.1484,2.19468,NA,1.99816,1.65917,1.66508,2.27493,2.30417,1.84592,2.32869,NA,1.11911,1.96003,3.27306,1.73642,NA,1.70813,2.30366,NA,1.96569,2.43324,1.81178,NA,1.56568,NA,NA,NA,1.52063,1.82957,1.95586,1.1269,1.83327,2.3438,1.69716,1.95648,1.98687,2.10004,2.2077,2.64807,NA,1.66417,2.48632,1.54647,1.76195,2.45123,2.30011,1.98967,1.73656,1.24134,1.53671,1.90767,1.44187,1.63321,0.982694,1.93594,2.06046,1.31716,2.34662,1.70705,1.80345,1.74058,2.03345,2.88087,2.36509,1.39224,1.56349,NA,1.33302,1.19878,1.80172,1.55134,1.68856,2.17765,1.93554,2.18615,1.56035,1.02373,1.72173,1.13488,1.07486,2.00569,1.7154,1.86289,1.6903,1.93138,1.89213,1.29229,NA,3.37988,1.80313,1.96033,1.80689,1.6524,1.71357,1.47495,1.37475,1.85044,1.3195,2.45496,1.19285,2.0709,1.62134,1.58317,NA,1.80731,2.0765,1.57229,1.34447,1.87442,1.81905,1.55746,1.37034,1.39887,1.78725,1.89205,1.3122,1.34896,1.48729,1.85641,1.70729,2.5602,1.23172,1.89121,1.94666,1.28191,2.67839,1.40804,1.57151,1.21833,1.28814,1.62908,1.92625,2.25714,2.97329
HIPP,2959603,3.06662,3.08316,NA,3.16239,2.87464,3.08643,3.30584,3.36292,2.7427,3.08875,NA,2.0056,2.55398,2.90033,3.65441,NA,2.85415,3.3068,NA,2.5602,2.09702,2.83852,NA,2.87042,NA,NA,NA,2.61425,3.47129,3.80118,3.25177,2.90569,3.77291,3.30243,2.76156,2.71977,2.8161,3.60608,4.57174,NA,2.59128,3.00276,2.98585,2.44502,3.5732,2.79365,3.76264,2.99108,2.63109,2.68501,2.55738,2.80881,2.43895,2.39427,3.31418,3.41226,2.60286,3.37302,2.90302,2.18385,2.92326,2.34813,3.12051,2.61935,3.28619,3.00019,NA,3.20883,2.86376,2.98643,2.54632,3.5774,4.14266,2.89948,2.69258,4.24557,3.44428,3.00575,2.64662,3.48217,2.23859,3.85246,3.33151,2.95912,3.39739,2.67555,3.1204,NA,3.09473,3.1247,4.09281,3.02082,3.26093,3.57922,3.21488,3.51489,2.43535,3.2552,2.78133,2.31748,2.60206,2.58145,3.33826,NA,3.32282,2.98292,3.24247,2.87622,2.61714,3.45295,3.669,3.43404,2.51796,1.97642,2.5749,3.31332,2.80279,3.27624,3.15802,2.46171,2.36987,3.3477,3.16417,2.30694,3.10242,3.07786,2.75741,2.45625,2.77281,3.43731,3.88425,3.17142,2.37872,3.34533
HIPP,2959605,2.39117,3.63151,NA,2.54063,3.35664,3.14256,2.94564,4.59437,3.99937,2.8797,NA,4.17328,4.24126,3.49239,3.74784,NA,3.62916,3.00468,NA,4.26198,3.41493,3.62174,NA,3.30279,NA,NA,NA,2.90215,3.55696,3.44171,3.34793,2.918,3.78808,2.73963,2.96653,3.33485,3.70445,2.67311,4.24792,NA,3.16152,4.02946,3.50922,3.52001,3.63077,3.88141,3.20775,3.83241,3.93995,3.43579,3.97997,2.75532,3.11872,3.89508,3.27143,2.86199,2.89181,3.67669,4.0511,4.247,3.16106,3.36839,3.63229,3.6356,4.15888,3.84822,NA,3.30303,3.04232,4.07486,3.74209,3.59676,1.97335,3.19327,3.72213,3.73108,2.41423,3.92298,3.57121,2.64682,2.70265,2.89855,5.03358,3.49169,3.19056,3.08067,2.88785,NA,3.59083,3.60788,3.74085,3.47748,3.99127,3.37271,3.83824,3.4032,3.50076,4.1535,4.64626,2.59778,4.20498,3.77176,3.70622,NA,3.9125,3.27478,3.07917,3.14977,3.16231,3.85593,3.54894,3.58725,2.98955,3.98205,2.37163,3.80329,4.29927,2.40515,3.40452,3.52183,3.72126,3.25902,3.22675,2.51792,4.08623,4.42519,3.481,3.56936,3.19635,2.62078,3.825,4.12793,3.7472,3.58186
HIPP,2959608,1.56447,2.04867,NA,1.31457,1.36445,1.49488,1.49913,1.36559,1.91457,1.53706,NA,2.07968,2.39418,2.27238,1.95551,NA,1.42931,1.89668,NA,1.74709,1.13651,1.26972,NA,1.52423,NA,NA,NA,1.27417,2.84716,1.72508,1.7802,1.45861,1.43373,1.58066,1.75968,2.05201,1.74351,1.39456,1.55446,NA,1.48393,2.09418,1.63057,1.81476,1.58518,1.802,2.04311,1.1961,1.57746,1.74291,2.12522,1.24515,2.02993,1.64389,1.69668,1.60741,2.17043,1.22965,1.63787,1.29131,2.44718,1.39254,2.02298,1.9407,1.79728,1.70811,NA,2.69624,2.84454,1.83324,1.73771,2.74228,1.97744,1.51224,1.57724,1.82086,2.04449,1.74079,1.64947,1.87635,2.99737,1.23453,2.72978,2.20286,1.54072,2.3868,2.04023,NA,2.00268,1.81545,1.58993,1.77153,1.60509,1.93806,2.0884,1.83917,2.42774,1.32613,1.66582,1.28094,1.22729,1.73365,1.86795,NA,1.96329,2.11391,1.52989,1.60771,1.84249,1.24631,1.79999,2.1402,1.61591,2.05901,2.01122,1.72788,1.58082,2.68188,1.0822,1.89391,1.36661,1.45805,2.35947,1.77733,1.14713,1.11672,1.83978,1.43835,2.10453,1.29069,1.7829,1.19712,1.55654,2.06025
HIPP,2959610,1.40505,1.02652,NA,1.04632,1.55798,1.59926,1.13666,1.88127,1.20461,1.2014,NA,2.09441,1.55726,2.04337,0.982408,NA,1.80849,1.9973,NA,1.35241,1.26915,1.40273,NA,1.45044,NA,NA,NA,1.00842,1.58771,1.32762,2.16204,1.11926,1.49088,2.18352,1.13519,2.41551,1.44153,1.33778,2.02508,NA,1.54494,1.30442,1.43232,1.75305,1.66265,1.22181,1.65516,1.1822,2.0777,1.86249,0.934413,0.931942,1.75266,1.99668,1.14611,2.72815,1.3219,1.29648,1.96465,1.92526,1.45391,2.01142,2.56757,1.44384,1.54411,0.934502,NA,1.34545,1.70417,1.4049,1.27201,1.06774,1.5337,1.68119,1.58508,1.5809,1.49189,2.36912,2.83656,2.39071,1.6768,2.05511,2.86056,1.19588,1.42382,1.76569,1.64075,NA,1.69843,1.46815,1.54286,1.61114,1.69785,2.06764,1.01854,1.40231,1.65812,1.11051,1.28222,1.42262,0.998294,2.62263,2.01049,NA,1.35601,1.13642,1.55199,1.28061,0.880972,1.42922,1.89035,1.15162,1.29291,2.31107,1.91091,1.93762,1.46466,1.86007,1.74168,0.985559,1.61068,1.46443,2.04823,1.58985,1.7054,1.97443,1.46109,1.78939,1.0513,2.46268,2.02098,1.79256,2.64442,1.366
HIPP,2959611,1.69217,1.33746,NA,1.74604,1.48714,1.04032,1.10713,2.05505,1.4831,1.26911,NA,1.28602,1.22113,2.13584,1.1828,NA,1.11625,1.85741,NA,2.02488,1.11042,1.0011,NA,1.33805,NA,NA,NA,0.855421,1.93047,1.23685,1.89824,1.02887,1.46647,1.81951,1.41354,1.31735,1.83267,1.21473,1.41185,NA,1.08525,1.89148,1.15435,1.50145,1.53292,1.26128,2.12543,1.33163,1.41508,1.5604,2.09642,1.27807,1.30575,1.80137,1.43371,1.28761,0.99745,1.15455,1.20807,1.14428,1.97008,0.993309,1.26139,1.42004,1.07558,2.58086,NA,1.08177,1.46234,1.68901,1.43406,1.51077,0.978006,1.19145,1.30731,1.5008,1.81936,2.03751,1.42143,1.56834,1.69042,2.08711,1.55553,1.40733,1.23905,1.5827,1.4647,NA,1.78348,1.57803,1.11451,1.48209,1.40891,1.71641,1.45904,1.24315,1.28369,1.69271,1.41976,1.32777,1.12575,1.82408,1.82718,NA,2.08718,1.02916,1.18197,1.54659,1.12282,1.4279,1.30633,1.72703,1.52841,1.76358,1.37787,2.18407,1.36449,1.76164,1.12331,2.03136,2.14404,1.16956,1.17948,2.30994,1.59265,1.78044,1.12563,1.16571,1.088,1.20673,2.04856,1.61143,1.19701,1.53093
HIPP,2959612,2.72285,2.01656,NA,2.18021,2.26424,1.76091,2.74623,2.25636,1.75357,2.71721,NA,2.02925,1.19968,1.88934,1.9329,NA,2.348,2.44895,NA,1.55363,2.02741,2.11081,NA,1.8189,NA,NA,NA,1.91767,2.13829,2.16139,1.6639,2.36345,1.63785,2.25943,1.82736,1.9729,1.87008,2.75366,3.71204,NA,2.30969,1.73684,1.84072,2.11465,2.29804,1.63222,2.35732,2.26414,2.10823,1.95766,2.22677,1.83468,2.20653,1.74765,2.1323,2.10921,1.80257,2.02069,2.1235,1.32099,2.07802,2.35083,2.73083,2.43847,2.03879,2.16266,NA,3.73044,1.90622,1.6026,2.54505,2.32967,2.45643,1.73746,1.7819,1.79607,2.09789,2.57171,1.64348,1.35424,2.43135,1.81246,2.6518,2.29527,1.82117,2.36692,1.55481,NA,2.04373,2.10793,2.48887,2.11007,2.09683,1.86012,1.3807,2.54842,1.94122,2.58177,2.28889,2.21266,1.79727,1.79205,1.5733,NA,1.86214,1.50302,1.75212,2.14548,2.00153,2.05417,2.1653,1.93283,2.57823,1.61408,2.66117,1.80019,3.15086,2.10841,1.79523,2.38495,2.28168,2.4199,3.00839,3.24655,1.6298,1.62168,2.40625,1.99941,1.84362,1.97596,1.81208,1.57158,2.30188,2.48976
HIPP,2959620,4.48529,4.90519,NA,3.33644,4.14936,4.30072,4.45565,4.26622,4.0997,4.25839,NA,3.79309,4.3218,4.27792,4.99114,NA,2.87525,5.01374,NA,4.12725,4.02773,4.07484,NA,4.05246,NA,NA,NA,3.55274,4.08602,4.42737,3.30695,3.84595,4.55161,4.19632,4.19549,3.43821,3.93858,4.8062,4.0798,NA,3.13674,3.58819,5.00561,5.04904,3.80123,3.28734,4.82082,4.1609,4.06453,4.80849,4.19115,3.76668,3.84677,3.6837,4.39594,3.31812,3.82549,4.57253,4.53237,4.32492,4.46592,3.87962,3.59249,3.39444,3.31241,4.76217,NA,4.58936,5.09444,4.54401,4.9549,4.48945,3.34018,3.44445,4.23093,3.65985,2.99233,4.31404,4.64865,4.17776,5.20666,4.53402,4.50182,4.54149,4.60981,3.46324,4.1612,NA,3.40765,4.09722,4.4386,4.11962,4.08124,3.35647,4.38527,4.20969,3.58321,4.51608,4.1455,3.83083,4.44156,3.79458,4.03457,NA,4.21083,4.5061,3.36709,3.98433,4.63645,3.77489,4.23281,3.8497,3.87353,4.2368,3.84545,4.0384,3.77672,4.40845,2.99824,4.74445,4.25348,4.67454,4.33222,3.30855,4.34019,4.79889,3.99134,4.50852,4.43993,3.78248,4.09887,3.8538,4.13271,3.82826
HIPP,2959622,3.05269,2.2925,NA,3.04299,1.98301,2.58237,1.91274,2.33925,2.28173,2.27747,NA,2.33447,2.26687,2.47871,1.35324,NA,2.30282,2.4723,NA,2.80017,2.55658,2.06806,NA,2.33292,NA,NA,NA,1.9762,3.61268,2.42672,2.10984,2.09403,2.69005,2.80421,2.47272,2.35825,2.46718,1.72388,1.92005,NA,2.38001,1.98719,2.37063,2.17108,2.26098,2.01177,2.07472,2.3889,2.76594,2.43162,1.91939,2.05872,3.14627,2.24512,2.25425,3.05461,1.8498,2.5252,2.19661,3.00701,2.00461,2.67893,2.35929,3.41537,2.17516,1.74967,NA,2.86316,1.66536,2.63064,2.27505,2.75446,1.77658,2.23094,2.78629,1.53596,2.58557,3.23653,2.44709,2.69848,1.97221,1.51381,2.07997,2.55641,2.39847,2.5282,2.11062,NA,3.13877,1.83801,3.21126,2.35006,2.39977,1.95262,1.77936,1.60446,2.53574,3.45367,1.97395,1.61513,2.07013,3.0978,2.36246,NA,2.79311,2.33207,2.98767,2.55169,2.39017,2.02902,2.48069,2.30747,2.15777,2.41477,1.80198,2.10797,2.25615,2.14426,1.94431,1.66703,2.27687,2.88603,2.2058,3.02837,2.38947,2.39808,1.98651,1.69476,2.20289,2.35402,2.88342,2.36112,2.19029,2.58453
HIPP,2959623,1.71753,2.64828,NA,3.14593,1.76812,1.99769,2.2955,2.69112,2.28556,2.55637,NA,3.0716,2.77546,2.39628,2.17669,NA,1.90823,2.7604,NA,2.32511,1.55523,2.13335,NA,1.98353,NA,NA,NA,1.98929,3.06327,2.53538,2.49103,3.33652,2.5533,2.29241,2.29967,3.71453,1.91404,3.03417,2.07705,NA,2.9933,2.40872,2.67069,2.75601,3.00856,2.41555,3.08384,1.62962,1.66898,3.34041,3.22874,2.20388,2.49731,3.31036,2.01725,3.67957,2.56752,2.33806,4.00494,2.83311,2.48243,2.03918,2.86828,2.18535,2.11398,2.77372,NA,3.5346,1.58874,1.90842,4.18036,2.52557,4.04474,2.30309,2.07065,2.49898,2.94488,3.53009,2.57417,1.66075,3.87289,1.90607,3.29535,3.50372,2.21324,2.92349,2.17889,NA,3.28962,2.05637,3.18818,2.58636,2.98675,3.11922,1.71344,2.00966,2.0288,2.86818,2.56559,2.62668,2.54346,2.86608,1.65244,NA,2.57932,2.36205,1.74759,2.61802,2.67714,3.06375,3.02665,3.35694,2.47668,2.26267,1.13121,2.77792,2.47378,2.49615,2.09872,2.54072,3.83264,1.9985,2.05689,3.24023,2.28323,1.782,3.74195,2.67926,2.19788,3.50029,3.04691,2.04222,2.6866,2.7866
HIPP,2959624,1.61765,3.16571,NA,3.05596,1.83799,1.58557,3.23083,1.63627,1.68724,1.73663,NA,2.37347,3.20189,2.76045,1.78876,NA,2.26714,3.58107,NA,1.57402,1.96982,1.90656,NA,1.53863,NA,NA,NA,1.64464,3.22409,1.56727,2.07815,1.9699,2.51832,2.1788,2.8852,4.02872,2.4979,1.55868,2.06343,NA,2.54641,2.69945,4.68191,2.25697,2.95157,1.84319,3.57249,2.17955,2.28463,3.94089,2.68226,1.43068,3.01022,2.9873,1.48949,2.40582,1.61927,2.86275,3.53589,1.94943,2.84694,1.92873,3.29059,3.55848,2.13477,2.50866,NA,2.17071,1.77622,2.59585,1.5175,2.14224,2.93007,3.44618,2.95276,3.80422,2.25765,1.98977,1.96699,3.09799,3.13779,2.28515,2.23456,3.64092,1.93793,3.47105,1.66857,NA,4.45554,1.98486,4.14014,2.51531,2.53031,2.04307,1.98648,2.06515,2.82377,2.19426,1.74537,3.00892,3.22312,1.94374,2.82323,NA,3.81165,1.85745,2.47831,2.4723,2.26817,2.18859,2.80819,3.60521,3.01646,1.73747,1.44675,3.37442,2.22174,1.62909,3.46765,1.67422,1.32692,3.78555,2.25925,2.99678,2.04062,2.70049,1.76369,2.41712,3.79657,2.09117,2.88535,3.01848,2.74372,2.54807
HIPP,2959627,1.69637,1.69985,NA,1.27451,1.77349,1.13833,1.62786,2.74334,1.4059,1.78767,NA,2.64971,1.74687,1.11329,2.11873,NA,1.86366,1.52496,NA,1.62383,1.6909,2.11276,NA,1.4344,NA,NA,NA,1.46932,1.08191,1.55549,1.89247,1.75397,1.03754,1.35633,1.03302,1.63564,1.42898,1.57615,2.58314,NA,1.90218,1.98519,1.4511,1.84812,1.69951,1.44316,1.39447,1.39794,1.20102,1.63483,1.56992,1.32719,2.2119,1.23038,1.56982,1.60068,1.31545,1.83808,1.56535,1.0686,1.16235,1.31378,2.07247,1.44274,1.54571,1.21273,NA,1.88846,1.91136,2.3684,2.17603,1.08501,2.38393,1.73506,1.10347,1.28316,2.15232,1.3706,1.27222,1.55668,1.93455,1.31922,2.5159,1.44013,1.52684,1.86797,1.47788,NA,2.14441,1.56507,1.41455,1.65365,1.36039,2.14557,1.48521,1.27844,2.36103,1.38826,1.79039,1.54172,1.36395,1.42997,1.49511,NA,2.16964,1.43747,1.32391,1.48514,1.41195,2.26516,2.03654,1.66611,1.30658,2.23592,1.19366,2.31808,1.57371,1.66574,1.53256,2.18917,1.0492,1.03017,1.3731,1.47095,1.8214,2.44576,1.91545,1.7351,1.71732,2.30182,1.436,1.8189,2.02284,1.57408
HIPP,2959628,2.43617,4.08771,NA,2.5788,3.3528,2.26205,3.33261,3.30948,3.10761,2.97981,NA,3.86817,2.90744,3.78653,2.32244,NA,3.11944,3.86954,NA,3.33802,3.1069,2.56924,NA,2.92729,NA,NA,NA,2.98272,2.85301,3.24085,2.62893,2.87366,3.51241,2.86409,2.73577,3.26057,3.37996,3.0016,2.03612,NA,3.21955,3.50273,3.85819,3.19214,3.58192,3.32903,3.32693,3.21589,3.60017,3.2786,2.84862,1.95588,3.94561,3.05051,3.05163,3.43908,3.34132,3.15085,3.61859,3.99722,3.19849,3.81159,2.32725,2.03785,2.84882,3.82202,NA,4.0102,3.89876,2.34732,3.52825,3.81769,2.97001,3.04551,3.53927,3.10444,2.33951,2.97437,3.51595,2.25456,1.52975,2.59501,3.20886,4.15679,3.16878,3.13092,3.66046,NA,3.24501,2.98236,4.03038,3.20535,3.94127,2.39501,3.77417,2.89978,2.31217,3.71627,3.94977,3.44233,3.43638,3.32702,3.89589,NA,3.38391,2.50864,3.81785,2.99237,2.83957,4.26507,3.27268,3.06399,3.03669,2.3002,3.68308,3.6392,3.44117,2.17771,3.23795,3.64729,3.13056,1.86459,3.51519,4.12205,3.82648,3.97484,3.36368,2.96216,3.24128,4.10137,3.65124,2.44236,3.41469,3.60324
